text,sentiment,processed_text
Telor korma boleh lah Tapi yg lain gizinya di manee? Maksa banget MBG noh CPNS ama P3K angkat dulu sesuai jadwal Gila ya hampir sejuta orang bisa jadi ga punya pendapatan selama 6 bulan Konsumsi remuk yakin pinjol naik drastis Zolim lu pada,1,telor korma gizi manee maksa mbg noh cpns ama angkat dulu sesuai jadwal gila hampir juta orang jadi punya dapat lama bulan konsumsi remuk yakin pinjol naik drastis zolim
@AgathaShav70471 Apresiasi penting dari warga Papua untuk kebijakan MBG jadi bukti keberhasilan,0,apresiasi penting warga papua bijak mbg jadi bukti hasil
@AgathaShav70471 Dukungan tulus Papua menjadikan kebijakan MBG makin berarti,1,dukung tulus papua jadi bijak mbg makin arti
@AgathaShav70471 Papua beri dukungan luar biasa bagi kebijakan MBG yang jujur,1,papua beri dukung luar biasa bijak mbg jujur
@KotaNusantara MBG jadi langkah penting untuk generasi Indonesia lebih berkualitas 2045,1,mbg jadi langkah penting generasi indonesia lebih kualitas
Kekhawatiran atas Penyelewengan Dana MBG KPK Lakukan Pengawasan Pencegahan https://t.co/4Et8X6KhOo,0,khawatir atas seleweng dana mbg kpk laku awas cegah
Asyik. Argeno mudah dipalak rupanya. Trims Mbar. Kau memang yang terbaik. Cengar-cengir sebelum melipir dengan MBG sponsored by Phoenix (Heart s Edition). https://t.co/vcBHtLScqo,1,asyik argeno mudah palak rupa trims mbar kau baik cengar cengir melipir mbg sponsored phoenix heart edition
@AgathaShav70471 Dari barat ke timur Papua semua mendukung kebijakan MBG. Terima kasih buat semua apresiasinya,0,barat timur papua semua dukung bijak mbg terima kasih buat semua apresiasi
@Mdy_Asmara1701 Klw dr pusat menuju mitra MBG ada 2 tangan mk bisa terisa 6000 iya itu klw ambil 200an. Klw lebih?,0,klw pusat tuju mitra mbg tangan isa iya klw ambil klw lebih
Gua lagi nunggu temen upload mbg bulan puasa nih kagak muncul-muncul postingannya ,0,gua nunggu teman upload mbg bulan puasa kagak muncul muncul postingannya
@idextratime Heran deh gw katanya efisiendi efisiensi tp mau bangun ini itu anggarannya besar2 hutang negara udh jatoh tempo MBG mulai dikorupsi ( eh dipangkas deh ) dri 10 rb ke 8 rb. Ini sebenernya mau bikin ladang korupsi dmana2 apa bener2 murni utk ra,0,heran kata efisiendi efisiensi mau bangun anggar hutang negara jatoh tempo mbg mulai korupsi pangkas dri sebenernya mau bikin ladang korupsi apa murni utk
KPK endus fraud dalam program MBG Dana 10 rb diterima jadi 8 rb sehingga berimbas pada kualitas makanan! Keterlaluan ya https://t.co/V8g8yZpweq,1,kpk endus fraud program mbg dana terima jadi imbas kualitas makan terlalu
@KotaNusantara Dengan MBG gizi prima jadi bagian dari masa depan cerah kita,0,mbg gizi prima jadi bagi masa depan cerah
MBG Salah Satu Kunci Sukses Indonesia 2045 #MakanBergiziGratis https://t.co/qQErtL174O,1,mbg salah satu kunci sukses indonesia
Viral! KPK Terima Bocoran Info Ada Praktik Pilih Kasih di Dapur MBG dari Pembangunan hingga Bahan Baku yang Dipakai https://t.co/bMJboe7ja3 #MBG #KPK #makanbergizigratis,0,viral kpk terima bocor info praktik pilih kasih dapur mbg bangun hingga bahan baku pakai
@AgathaShav70471 Warga Papua bangga dan mendukung langkah MBG yang membawa dampak baik,0,warga papua bangga dukung langkah mbg bawa dampak baik
@KotaNusantara Ciptakan peluang emas dengan generasi hebat dari MBG,0,cipta peluang emas generasi hebat mbg
Pemerintah: hmm.. ide bagus buat mbg ,1,perintah hmm ide bagus buat mbg
KPK Mengendus Praktik Pilih Kasih di Dapur MBG dari Pembangunan hingga Bahan Baku yang Dipakai https://t.co/D7AyXOHPtx,0,kpk endus praktik pilih kasih dapur mbg bangun hingga bahan baku pakai
@geloraco Kalau @KPK_RI berani Turun kan team investigasi MBG adalah Program yang @jokowi canangkan untuk @prabowo @psd08 Gibran gak jelas dr mana sumber dana nya yang Pasti Pola @jokowi pakai Pola bangun Toll Pinj ke China bohongi Karya Group dan Pakai D,1,berani turun kan team investigasi mbg program canang gibran tidak jelas mana sumber dana pola pakai pola bangun toll pinj china bohong karya group pakai
KPK Sorot Praktik Curang di Pelaksanaan MBG Anggaran Makan Rp10.000 Diam-diam Diturunkan Jadi Rp8.000 https://t.co/fDZ0KrLJmK,0,kpk sorot praktik curang laksana mbg anggar makan diam diam turun jadi
@AgathaShav70471 Sinergi antara masyarakat Papua dan kebijakan MBG menghasilkan dampak luar biasa,0,sinergi masyarakat papua bijak mbg hasil dampak luar biasa
@KangManto123 #MBG taik #program taik,0,taik taik
@KotaNusantara Masa depan ceria terwujud oleh MBG,0,masa depan ceria wujud mbg
@KotaNusantara Jadikan MBG pondasi SDM unggul untuk 2045 penuh harapan,0,jadi mbg pondasi sdm unggul penuh harap
@FuzaFirdaus Otda mah nggak bisa menolak keputusan/kebijakan pusat misalnya program MBG kecuali kalo federal mah tiap provinsi bisa menolak dengan menggunakan hak veto,0,otda mah tolak putus bijak pusat misal program mbg federal mah tiap provinsi tolak guna hak veto
KPK Terima Bocoran Info Ada Praktik &amp;lsquo;Pilih Kasih&amp;rsquo; di Dapur MBG dari Pembangunan hingga Bahan Baku yang Dipakai https://t.co/8BWq2D83tX,0,kpk terima bocor info praktik amp lsquo pilih kasih amp rsquo dapur mbg bangun hingga bahan baku pakai
@AgathaShav70471 Papua berikan apresiasi atas kebijakan MBG harapan untuk sesuatu yang lebih baik,0,papua ikan apresiasi atas bijak mbg harap lebih baik
@KotaNusantara MBG resep sukses menuju generasi berkualitas Indonesia 2045,1,mbg resep sukses tuju generasi kualitas indonesia
@tanyakanrl Jangan sampe gibran liat ini ntar MBG diganti susu kecoa,0,jangan sampe gibran liat nanti mbg ganti susu kecoa
@KotaNusantara MBG bantu wujudkan SDM unggul dan produktif demi 2045 penuh prestasi,1,mbg bantu wujud sdm unggul produktif penuh prestasi
@idextratime Pak klo ngomong ya liat liat duit nya dulu ada apa ndak ada ? MBG aja yg Cuma 10.000/porsi kocar kacir nyari duitnya ?,0,pak kalau ngomong liat liat duit dulu apa ndak mbg hanya porsi kocar kacir nyari duit
@KotaNusantara Gizi oke hari ini SDM top di 2045 semua berkat program MBG,1,gizi baik hari sdm bagus semua berkat program mbg
tebak bakal ada kasus korupsi mbg gk,0,tebak bakal kasus korupsi mbg
@KotaNusantara Makin bersemangat sambut 2045 dengan dukungan gizi dari MBG,1,makin semangat sambut dukung gizi mbg
@KotaNusantara Program MBG jaminan gizi dan kualitas SDM cetar membahana di 2045,0,program mbg jamin gizi kualitas sdm cetar bahana
@KotaNusantara Program MBG star yang tepat buat masa depan cerah,0,program mbg star tepat buat masa depan cerah
program mbg klo tiba² keabisan dana takutnya pke susu kecoa ,0,program mbg kalau abis dana takut pke susu kecoa
@KotaNusantara Langkah strategis MBG kunci lahirkan generasi berkualitas untuk 2045,1,langkah strategis mbg kunci lahir generasi kualitas
@KotaNusantara Kontribusi kecil lewat MBG hasilnya Indonesia Emas 2045 yang lebih berharga,0,kontribusi kecil lewat mbg hasil indonesia emas lebih harga
@tanyakanrl Pemerintah jangan dikasih tau nnti mbg nya pake susu kecoa,0,perintah jangan kasih tau nnti mbg pake susu kecoa
@KotaNusantara Indonesia Emas 2045 tergapai bersama MBG yuk jalani dengan langkah optimis,1,indonesia emas gapai sama mbg yuk jalan langkah optimis
Kaya banget ya pemerintah. Sekarang bapak ibu guru beserta karyawan juga dapet MBG. Wkwkwk sumpah ga butuh MBG asli butuhnya gaji guru yang dimanusiakan. Apalagi guru honorer swasta. Hahaha https://t.co/rTOvc9QcjF,1,seperti perintah sekarang bapak ibu guru serta karyawan dapet mbg wkwkwk sumpah butuh mbg asli butuh gaji guru manusia guru honorer swasta hahaha
@kasadepok Enak cocok jadi chef MBG,0,enak cocok jadi chef mbg
@MarahIchsan boleh ga sih anak-anak kita nolak MBG ?,1,anak anak nolak mbg
@tanyakanrl jgn sampe diliat wowo jir tar dijadiin menu mbg,0,jangan sampe liat wowo jir nanti dijadiin menu mbg
@KotaNusantara Nutrisi top dari MBG siap-siap buat SDM berkualitas 2045 yang membanggakan,1,nutrisi bagus mbg siap siap buat sdm kualitas bangga
Nasi Diganti Biskuit Penampakan MBG Versi Ramadhan Bikin Publik Marah: Nggak Nyampe Rp 10 Ribu! https://t.co/JgyUohX1H3,0,nasi ganti biskuit tampak mbg versi ramadhan bikin publik marah nyampe ribu
sebagai pengusaha kelontong kerasa banget ramadan kali ini sepi mbg danantara mega korupsi ngerusak banget ️,0,usaha kelontong rasa ramadan kali sepi mbg danantara mega korupsi ngerusak
@KotaNusantara Yuk wujudkan cita-cita Indonesia Emas 2045 lewat program MBG,1,yuk wujud cita cita indonesia emas lewat program mbg
@KotaNusantara Gizi dari program MBG kekuatan Indonesia sambut 2045,1,gizi program mbg kuat indonesia sambut
Setelah Menemukan Penyunatan Diam Saja? Gak Ada Tindakan nya? Lalu Kerja KPK ngapain saja? Cuma Mengendus..? Mencium...? Ketua KPK Temukan Adanya Pengurangan Harga MBG dari Rp 10 Ribu Jadi 8.000 Kami sudah menerima laporan adanya pengurangan makanan yang seharusnya diterima https://t.co/NDuv4PXsnW,1,temu sunat diam tidak tindak lalu kerja kpk ngapain hanya endus cium ketua kpk temu ada kurang harga mbg ribu jadi terima lapor ada kurang makan terima
@KotaNusantara Langkah MBG dekatkan Indonesia pada cita-cita Emas 2045,0,langkah mbg dekat indonesia cita cita emas
@KotaNusantara Mari kita songsong 2045 bersama MBG SDM berkualitas jadi harapan nyata,1,songsong sama mbg sdm kualitas jadi harap nyata
@KotaNusantara Bersama MBG kita wujudkan SDM cerdas dan tangguh untuk 2045,1,sama mbg wujud sdm cerdas tangguh
@KotaNusantara Langkah kita untuk Indonesia Emas 2045 dimotori kebijaksanaan MBG,1,langkah indonesia emas motor bijaksana mbg
@AgathaShav70471 Papua dan kebijakan MBG berjalan beriringan warga beri dukungan penuh untuk masa depan lebih baik,1,papua bijak mbg jalan iring warga beri dukung penuh masa depan lebih baik
@AgathaShav70471 Kebijakan MBG di Papua jadi sorotan dukungan masyarakat berdatangan semoga hasilnya nyata,1,bijak mbg papua jadi sorot dukung masyarakat datang moga hasil nyata
@AgathaShav70471 Papua kini bergema dengan dukungan penuh untuk kebijakan MBG. Langkah awal untuk perjalanan panjang,1,papua kini gema dukung penuh bijak mbg langkah awal jalan panjang
@AgathaShav70471 Kehadiran kebijakan MBG di Papua disambut positif harapan baru mengiringi setiap langkahnya,1,hadir bijak mbg papua sambut positif harap baru iring langkah
@KotaNusantara MBG bantu wujudkan mimpi Indonesia Emas 2045 dengan gizi berkualitas,1,mbg bantu wujud mimpi indonesia emas gizi kualitas
@KotaNusantara Dengan MBG kita jadi generasi hebat di 2045MBG bikin kita siap jadi generasi Emas 2045 yuk dukung terus agar nutrisi anak-anak semakin oke,1,mbg jadi generasi hebat bikin siap jadi generasi emas yuk dukung terus nutrisi anak anak makin baik
@KotaNusantara MBG hadir untuk generasi berprestasi semangat menuju Indonesia Emas 2045!,0,mbg hadir generasi prestasi semangat tuju indonesia emas
@AgathaShav70471 Kebijakan MBG disambut sukacita dukungan Papua jadi dorongan kuat,1,bijak mbg sambut sukacita dukung papua jadi dorong kuat
@KotaNusantara Support MBG hari ini wujudkan mimpi kita jadi kenyataan di 2045,1,support mbg hari wujud mimpi jadi nyata
KPK menerima laporan dugaan pengurangan anggaran pada program Makan Bergizi Gratis (MBG). Seharusnya penerima mendapatkan makanan senilai Rp 10 ribu tetapi di lapangan hanya diterima Rp 8 ribu. Selengkapnya klik https://t.co/hLRVuIY7bK #mbg #makanbergizigratis #kpk https://t.co/NaC34TUKiU,1,kpk terima lapor duga kurang anggar program makan gizi gratis mbg terima dapat makan nila ribu lapang terima ribu lengkap klik
@KotaNusantara Perjalanan ke Indonesia Emas 2045 lebih dekat dengan komitmen program MBG,1,jalan indonesia emas lebih dekat komitmen program mbg
@permeabilitas MBG adalah makanan yang digandrungi anak muda rasanya lejat dan bergiji bangeett ges cekidot - Mursid,0,mbg makan gandrung anak muda rasa lejat bergiji bangeett ges cekidot mursid
@KotaNusantara 2023 kita tanam 2045 kita petik hasilnya dengan langkah MBG,1,tanam petik hasil langkah mbg
@SantorinisSun Sudah saatnya penyidik @KPK_RI ditempatkan di kecamata-kecamatan buat pantau MBG. Dari pada ngurusin Harun Masiku dan Firly ga ketemu2,1,saat sidik tempat kecamata camat buat pantau mbg ngurusin harun mas firly
@AgathaShav70471 Banyak warga Papua yang merasa kebijakan MBG bener-bener positif,0,banyak warga papua rasa bijak mbg benar benar positif
@AgathaShav70471 Kebijakan MBG dapat sambutan hangat dari masyarakat Papua yang merasa diperhatikan,0,bijak mbg sambut hangat masyarakat papua rasa perhati
wow program makan bergizi gratis semakin menyala abangku️‍️‍️‍ mari kita dukung penuh program MBG #MakanBergiziGratis #PenuhiGiziIndonesia https://t.co/y4SqGlllwN,1,wow program makan gizi gratis makin nyala abang dukung penuh program mbg
wow program makan bergizi gratis semakin menyala abangku️‍️‍️‍ mari kita dukung penuh program MBG #MakanBergiziGratis #PenuhiGiziIndonesia https://t.co/1CI02voBkc,1,wow program makan gizi gratis makin nyala abang dukung penuh program mbg
wow program makan bergizi gratis semakin menyala abangku️‍️‍️‍ mari kita dukung penuh program MBG #MakanBergiziGratis #PenuhiGiziIndonesia https://t.co/mDwW0yH6Mt,1,wow program makan gizi gratis makin nyala abang dukung penuh program mbg
Baru tau ya.. Ada yg kapok jadi vendor MBG..,0,baru tau kapok jadi vendor mbg
wow program makan bergizi gratis semakin menyala abangku️‍️‍️‍ mari kita dukung penuh program MBG #MakanBergiziGratis #PenuhiGiziIndonesia https://t.co/tHYMFG4hl9,1,wow program makan gizi gratis makin nyala abang dukung penuh program mbg
Aythia Bokk,0,aythia bokk
@KotaNusantara MBG langkah inovatif untuk capai SDM Indonesia berkualitas 2045,1,mbg langkah inovatif capai sdm indonesia kualitas
@KotaNusantara MBG dukung SDM handal untuk 2045,1,mbg dukung sdm handal
@KotaNusantara Kita bisa kok raih 2045 dengan SDM unggul dukung terus langkah MBG,1,raih sdm unggul dukung terus langkah mbg
@AgathaShav70471 Saya bangga jadi bagian dari dukungan warga Papua untuk kebijakan MBG,0,bangga jadi bagi dukung warga papua bijak mbg
@AgathaShav70471 Kebijakan MBG disambut baik oleh Papua semua berharap ada perubahan konkret di depannya,1,bijak mbg sambut baik papua semua harap ubah konkret depan
@AgathaShav70471 Papua pandang kebijakan MBG sebagai langkah tepat dukungannya jadi bukti,1,papua pandang bijak mbg langkah tepat dukung jadi bukti
Ini tuh...abu2... Di satu sisi mgkn mmg perlu bimbingan pernikahan biar mrk siap nikah sesiap2nya namun sayangnya kan ada faktor2 lain yg jd penggagal perkawinan bkn dr individunya saja. Jadi kayak... Agak percuma pendidikan pernikahan ini. Tapi ya... Drpd mbg ya.,0,tuh satu sisi mungkin memang perlu bimbing nikah agar mereka siap nikah sayang kan gagal kawin bkn individu jadi seperti percuma didik nikah drpd mbg
HUT Ke-63 YPK di Papua: Gubernur Apresiasi Kontribusi Pendidikan dan Program MBG https://t.co/LdVHtWaUA1 https://t.co/JuFmLxnoEg,0,hut ypk papua gubernur apresiasi kontribusi didik program mbg
@Jumianto_RK Inilah pentingnya MBG untuk anak sekolah...agar generasi kedepan kagak tolol kayak si @Jumianto_RK gimana ceritanya 1 Liiter minyak = 1kg minyak,0,ini penting mbg anak sekolah generasi depan kagak tolol seperti bagaimana cerita liiter minyak minyak
@AgathaShav70471 Warga Papua dukung kebijakan MBG berharap dampaknya bisa dirasakan oleh semua,1,warga papua dukung bijak mbg harap dampak rasa semua
@AgathaShav70471 Papua hiasi kebijakan MBG dengan dukungan tanpa henti,1,papua hias bijak mbg dukung henti
@AgathaShav70471 Kebijakan MBG bikin Papua makin bersemangat menatap masa depan,1,bijak mbg bikin papua makin semangat tatap masa depan
KPK Terima Bocoran Info Ada Praktik &amp;lsquo;Pilih Kasih&amp;rsquo; di Dapur MBG dari Pembangunan hingga Bahan Baku yang Dipakai https://t.co/3Q26d0P4ml,0,kpk terima bocor info praktik amp lsquo pilih kasih amp rsquo dapur mbg bangun hingga bahan baku pakai
@KotaNusantara MBG bikin semangat juang kita makin terpacu demi masa depan Indonesia yang lebih baik,1,mbg bikin semangat juang makin pacu masa depan indonesia lebih baik
@AgathaShav70471 Dukung kebijakan MBG warga Papua optimis dengan masa depan di depan mata,1,dukung bijak mbg warga papua optimis masa depan depan mata
@AgathaShav70471 Senangnya lihat masyarakat Papua apresiasi kebijakan MBG yang jitu,1,senang lihat masyarakat papua apresiasi bijak mbg jitu
@ArifinJafar3 @BeeetheBoss @__AnakKolong @prabowo @KemensetnegRI @setkabgoid Mata hati lho buta apa gimana Discount listrik 50% 2 bulan Pemutihan Hutang Petani Nelayan Umkm Penurunan biaya haji MBG walaupun masih banyak yg kurang sana sini penurunan tiket,0,mata hati lho buta apa bagaimana discount listrik bulan mutih hutang tani nelayan umkm turun biaya haji mbg walaupun banyak kurang sana sini turun tiket
@AgathaShav70471 Papua menunjukkan rasa percaya dan mendukung kebijakan MBG langkah serentak menuju masa depan,1,papua tunjuk rasa percaya dukung bijak mbg langkah serentak tuju masa depan
Udah aku prediksi dana MBG yg akan dikonsumsi oleh rakyat cuma 75%-80%. Mmg udah watak kl lihat duit gak ada otak.,1,saya prediksi dana mbg konsumsi rakyat hanya memang watak lihat duit tidak otak
@AgathaShav70471 Menorehkan kisah sukses di Papua dengan dukungan kebijakan MBG,1,toreh kisah sukses papua dukung bijak mbg
@AgathaShav70471 Kehadiran MBG di Papua bawa angin segar lihat deh dukungan masyarakat Papua yang penuh semangat,1,hadir mbg papua bawa angin segar lihat dukung masyarakat papua penuh semangat
@AgathaShav70471 Kemajuan Papua adalah hasil dari apresiasi masyarakat terhadap kebijakan MBG,1,maju papua hasil apresiasi masyarakat bijak mbg
@AgathaShav70471 Gerak maju Papua bersama MBG tak lepas dari dukungan tak terbatas dari warga,0,gerak maju papua sama mbg tak lepas dukung tak batas warga
@AgathaShav70471 Apresiasi dari Papua atas kebijakan MBG harapan besar untuk kemajuan daerah,0,apresiasi papua atas bijak mbg harap besar maju daerah
@AgathaShav70471 Papua menyambut kebijakan MBG dengan penuh semangat setiap dukungan punya arti penting,1,papua sambut bijak mbg penuh semangat dukung punya arti penting
