text,sentiment,processed_text
@Byeopn @oH HALAH GW JUGA BOSEN LU LAGI LU LAGII salah jirr gw open nya tiap jam makan malem soalnya kan maksinya udah pada dapet mbg. KEJAUHAN kocak dari tahu gejrot ke es campur duren. Nggak open yaa YOU OUT!!,0,halah bosen lagi salah jirr open tiap jam makan malem soal kan maksi dapet mbg jauh kocak tahu gejrot campur duren open yaa you out
@kempanrb Bilang aja nggak ada dana....semuanya udh disedot MBG Danantara!! MBG Danantara = VAMPIR PENGHISAP UANG RAKYAT!,0,bilang dana semua sedot mbg danantara mbg danantara vampir penghisap uang rakyat
@KangManto123 Ud dibilangin drpd MBG mending kasih sekolah gratis bangun sekolah gratis byk kan kasih kuliah gratis atau biaya murah. Drpd makan gratis keluar nya di wc dan jd bancakan.,1,dibilangin drpd mbg mending kasih sekolah gratis bangun sekolah gratis byk kan kasih kuliah gratis biaya murah drpd makan gratis keluar bancak
@LeonPriceleon48 Di tengah derasnya air Presiden jaga kestabilan program MBG sesuai tujuan awal,1,tengah deras air presiden jaga stabil program mbg sesuai tuju awal
@KotaNusantara Berbagi kebaikan setiap hari dengan partisipasi di MBG,1,bagi baik hari partisipasi mbg
@LeonPriceleon48 Banjir bukan penghalang presiden pastiin program MBG lancar jaya,0,banjir bukan halang presiden pastiin program mbg lancar jaya
@AgathaShav70471 Masyarakat Papua bangga dengan kemajuan kebijakan MBG yang nyata,1,masyarakat papua bangga maju bijak mbg nyata
@SanJung873936 @BebySoSweet Nyari aman nih ketikan lu MESKIPUN GUE ANAK ABAH buzzer kah? Apa kabar mafia pagar laut? Tenggelem kah? Oiya DANANTARA DAN MBG GAJELAS TUH GMN? MASIH LU BELA?,0,nyari aman keti walaupun saya anak abah buzzer apa kabar mafia pagar laut tenggelem oiya danantara mbg gajelas tuh bagaimana bela
@mata_anggaran @liputan6dotcom Biasa lah..kayak ngasih MBG gak mikir dana dari mana..yg penting harus jalan..akhirnya bikin susah rakyat se Indonesia....sampe sekrg gak ada evaluasinya,0,biasa seperti ngasih mbg tidak mikir dana mana penting jalan akhir bikin susah rakyat indonesia sampe sekrg tidak evaluasi
@AgathaShav70471 Apresiasi dan dukungan masyarakat Papua bikin kebijakan MBG semakin berarti,1,apresiasi dukung masyarakat papua bikin bijak mbg makin arti
@hexagrap_id Wilayah banjir ga dilupakan presiden pastikan program MBG nyampe dengan lancar,1,wilayah banjir lupa presiden pasti program mbg nyampe lancar
@LeonPriceleon48 Harapan pemuda Papua menggantung pada kesuksesan Program MBG di tiap area. #MBGPapua,0,harap pemuda papua gantung sukses program mbg tiap area
Kamis 06 Maret 2025 Kepala Seksi Intelijen pada Kejaksaan Negeri Aceh Jaya Bapak Cherry Arida S.H. Bersama staf pada Seksi Intelijen mengikuti kegiatan Sosialisasi Sistem Pelaporan Pelaksanaan Makan Bergizi Gratis (MBG) Secara Virtual di Aula Kantor Kejaksaan Negeri Aceh Jaya. https://t.co/CPH4ysLP9F,0,kamis maret kepala seksi intelijen jaksa negeri aceh jaya bapak cherry arida sama staf seksi intelijen ikut giat sosialisasi sistem lapor laksana makan gizi gratis mbg virtual aula kantor jaksa negeri aceh jaya
@KotaNusantara Dengan MBG kita raih Indonesia Emas lebih sehat dan kuat 2045 nanti,1,mbg raih indonesia emas lebih sehat kuat
@KotaNusantara Bersama MBG kita wujudkan SDM cerdas dan tangguh untuk 2045,1,sama mbg wujud sdm cerdas tangguh
@AgathaShav70471 Papua menyambut kebijakan MBG dengan penuh keyakinan dukungan mereka titipkan untuk perubahan,1,papua sambut bijak mbg penuh yakin dukung titip ubah
MBG dorong perubahan pola makan sehat di kalangan pelajar. Dengan edukasi dan makanan bergizi generasi muda dibekali kesehatan optimal. Masa depan cerah dimulai dari sini https://t.co/L9sJQT9WnZ,1,mbg dorong ubah pola makan sehat kalang ajar edukasi makan gizi generasi muda bekal sehat optimal masa depan cerah mulai sini
@LeonPriceleon48 Wilayah banjir tak jadi halangan bagi Presiden jalankan program MBG,1,wilayah banjir tak jadi halang presiden jalan program mbg
Efisiensi Katanya: Bnyk lapangan kerja akn hlng krn efisiensi anggaran Pemerintah Fktny: Hasil efisiensi anggaran Pemerintah dialihkan ke program yang lebih brdmpk ke msyrkt misal ke program MBG yang menghasilkan ~50 lpngn kerja br di dpr &amp; menopang ~27 petani peternak d,1,efisiensi kata banyak lapang kerja akn hlng karena efisiensi anggar perintah fktny hasil efisiensi anggar perintah alih program lebih brdmpk msyrkt misal program mbg hasil lpngn kerja dpr amp topang tani ternak
@Franken_blues Gk jd president pun bkn berarti kg ada sumbangsihnya...dn ttp punya pnghasiln...klo luw uplek modelan anis...kluwarga luw kg mkn...luw kg gablk duwit...trus ngarepin mbg dh...,1,president bkn arti sumbangsih ttp punya pnghasiln kalau luw uplek model anis kluwarga luw mkn luw gablk duwit trus ngarepin mbg
@KotaNusantara Gerak bersama wujudkan gizi merata untuk semua yuk dukung Program MBG!,1,gerak sama wujud gizi rata semua yuk dukung program mbg
MBG memberikan manfaat nyata bagi masyarakat pedalaman #PenuhiGiziIndonesia,1,mbg beri manfaat nyata masyarakat dalam
@IndonesiaJadi Menikmati Ramadan lebih seru dengan MBG yang inovatif dalam menu sehat,0,nikmat ramadan lebih seru mbg inovatif menu sehat
@AtryuRafael Halo kak boleh tanya tanya seputar mbg ngga kak? untuk keperluan tugas,1,halo kak tanya tanya putar mbg tidak kak perlu tugas
@LeonPriceleon48 Ditunggu kejutannya Program MBG bagi pemuda Papua meraih mimpi #MBGPapua,1,tunggu kejut program mbg pemuda papua raih mimpi
@AgathaShav70471 Kini belajar bisa dilakukan dengan lebih mudah di Papua berkat dukungan MBG,1,kini ajar laku lebih mudah papua berkat dukung mbg
kata gua mbg malah kayak konsum acara bocil anjay,0,kata gua mbg malah seperti konsum acara bocil anjay
@LeonPriceleon48 Wujudkan kemajuan Papua dengan gerakan nyata Program MBG di semua daerah. #MBGPapua,0,wujud maju papua gera nyata program mbg semua daerah
@ConversationIDN Rakyat disini disuruh mandiri yang penting MBG.,0,rakyat sini suruh mandiri penting mbg
@LeonPriceleon48 Meski ada banjir presiden tegaskan prioritas distribusi MBG,1,meski banjir presiden tegas prioritas distribusi mbg
KPK menerima laporan dugaan pengurangan anggaran pada program Makan Bergizi Gratis (MBG). Seharusnya penerima mendapatkan makanan senilai Rp 10 ribu tetapi di lapangan hanya diterima Rp 8 ribu. Selengkapnya klik https://t.co/hLRVuIY7bK #mbg #makanbergizigratis #kpk https://t.co/NaC34TUKiU,1,kpk terima lapor duga kurang anggar program makan gizi gratis mbg terima dapat makan nila ribu lapang terima ribu lengkap klik
@IndonesiaJadi Dukung penuh MBG mari bergerak bareng untuk negeri yang lebih baik,1,dukung penuh mbg gerak bareng negeri lebih baik
@NoemeeBelonta Peran kita penting untuk terus suport program MBG biar berkembang,0,peran penting terus suport program mbg agar kembang
@03__nakula Dikotaku kok blm ada MBG. Tp gak ada gpp kalo bugetnya cuma 7000 sedangkan harga nasi kuning lauk telor dikotaku 13000. Nah kalo 7000 dpt lauk apa? ,0,kota belum mbg tidak gpp bugetnya hanya harga nasi kuning lauk telor kota dpt lauk apa
@hexagrap_id Semoga Program MBG hadir di seluruh penjuru Papua. #MBGPapua,0,moga program mbg hadir seluruh penjuru papua
@AraituLaki Negara paling kaya tapi minta bantuan MBG ke Cina. ,0,negara paling seperti minta bantu mbg cina
@IndonesiaJadi Indonesia makin solid bantu perbaiki gizi di perbatasan. Dengan MBG kesehatan anak jadi prioritas utama,0,indonesia makin solid bantu baik gizi batas mbg sehat anak jadi prioritas utama
Rapat ini membahas koordinasi Program Makanan Bergizi Gratis (MBG). Dalam kesempatan tersebut Wamenhan menegaskan komitmen Kemhan dalam mendukung ketahanan pangan serta pelaksanaan Program MBG khususnya bagi siswa dari tingkat TK hingga SMA. https://t.co/HaTOnjYcHT,1,rapat bahas koordinasi program makan gizi gratis mbg sempat sebut wamenhan tegas komitmen kemhan dukung tahan pangan laksana program mbg khusus siswa tingkat hingga sma
@AgathaShav70471 Kebijakan MBG jadi teladan indah buat masyarakat Papua dan sekitarnya,1,bijak mbg jadi teladan indah buat masyarakat papua sekitar
@AgathaShav70471 Warga Papua girang sebab kebijakan MBG mendapat apresiasi dan dukungan luas,1,warga papua girang bijak mbg dapat apresiasi dukung luas
@barengwarga Mau ikutan ngereview mbg punya ponakan tp nyatanya sampe sekarang sekolahnya belum dapet mbg ,1,mau ikut ngereview mbg punya ponakan nyata sampe sekarang sekolah dapet mbg
Jangan mau terpengaruh dengan orang-orang yang menolak MBG karena mereka tidak tahu manfaat besar dibalik program MBG. #MakanBergiziGratis #MBGPapua https://t.co/roU4YFj2J4,0,jangan mau pengaruh orang orang tolak mbg tahu manfaat besar balik program mbg
@urlvatika wkwk pengen dpt mbg jg akuu,0,ken dpt mbg akuu
@IndonesiaJadi MBG di bulan puasa kasih kita basket menu yang fresh dan nutrisinya pas,0,mbg bulan puasa kasih basket menu fresh nutrisi pas
@AgathaShav70471 Kalau mau pendidikan lebih baik di Papua MBG selalu siap,1,mau didik lebih baik papua mbg selalu siap
mbg no 1 kan ndut bukan pendidikan,0,mbg kan ndut bukan didik
KNPB tuh hanya mau memecah belah kita sesama masyarakat Indonesia jangan mau terprovokasi yang tidak menguntungkan pelajar tuh fokus saja belajar dan nikmati makanan2 bergizi dr pemerintah biar sukses di masa depan #knpb #tolakprovokasi #mbg #indonesia #prabowo ID Card Aesun https://t.co/VaAuS4DH66,0,knpb tuh mau pecah belah sama masyarakat indonesia jangan mau provokasi untung ajar tuh fokus ajar nikmat gizi perintah agar sukses masa depan card aesun
@ANTARABengkulu MBG diyakini langkah progresif selesaikan malnutrisi. #makanbergizigratis #nawacita #makanbergizi https://t.co/tDLNRum5lj,1,mbg yakin langkah progresif selesai malnutrisi
@LeonPriceleon48 Siapkan generasi sehat dengan Program MBG Papua Barat,0,siap generasi sehat program mbg papua barat
@LeonPriceleon48 Dalam setiap langkah strategis Program MBG Papua Barat tanamkan kesehatan generasi,1,langkah strategis program mbg papua barat tanam sehat generasi
@AgathaShav70471 Warga Papua yakin kebijakan MBG jadi fondasi kuat untuk perubahan lebih baik,1,warga papua yakin bijak mbg jadi fondasi kuat ubah lebih baik
MBG wujudkan generasi yang sehat https://t.co/MI3yxbfYmp,0,mbg wujud generasi sehat
@LeonPriceleon48 Distribusi program MBG tetap dijalankan meski ada banjir dari Presiden,1,distribusi program mbg tetap jalan meski banjir presiden
Gak cuma kenyang tapi juga sehat! Program MBG hadir kembali menemani Ramadan kita #MBGTetapBergizi https://t.co/hgwPBQXDiw,0,tidak hanya kenyang sehat program mbg hadir tani ramadan
Gak bisa minta talangin dulu ya ke presiden? MBG aja ditalangin ,1,tidak minta talangin dulu presiden mbg ditalangin
@elonmusk ogram MBG akan mencapai setiap sudut Papua ' kata tokoh adat setempat. Kami siap mendukung! #MBGPapua ,0,ogram mbg capai sudut papua kata tokoh adat tempat siap dukung
@barengwarga MBG sad food Ibu Bapaknya kena PHK Beli BBM di Pertamina hasil oplosan Beli minyak takarannya kurang Pejabrut tetap hidup sejahtera,0,mbg sad food ibu bapak kena phk beli bbm pertamina hasil oplos beli minyak takar kurang pejabrut tetap hidup sejahtera
@prabowo Setelah itu Buat Aturan Murid Wajib membawa bekal disetiap harinya ini Pasti dapat dikondisikan oleh masih² wali Murid dengan baik. Dipastikan Tidak Ada yg Korupsi dan Berebut Proyek MBG disetiap Wilayah.,1,buat atur murid wajib bawa bekal tiap hari kondisi wali murid baik pasti korupsi rebut proyek mbg tiap wilayah
@AgathaShav70471 Papua meriahkan sambutan buat kebijakan MBG yang bawa dampak baik,1,papua riah sambut buat bijak mbg bawa dampak baik
@boecinksatria Jujur saya shock. Kek makin ngelunjak aja anjir pemerintah nih. Program MBG sialan ,0,jujur shock kek makin ngelunjak anjir perintah program mbg sial
@ANTARABengkulu MBG dukungan pendidikan berkualitas. #makanbergizigratis #nawacita #makanbergizi https://t.co/WhLf79pIiS,1,mbg dukung didik kualitas
@adryanpermana8 @belumsaatnya @ARSIPAJA Gatau kak itu kayaknya cuma Allah dan yang nerima aja yang tau ini kurmanya yang suka ada batunya itu kak kalo jatah mbg bener bener rill kurma curah tanah abang,0,gatau kak seperti hanya allah nerima tau kurma suka batu kak jatah mbg benar benar rill kurma curah tanah abang
@IndonesiaJadi Bulan puasa semakin berkesan dengan MBG menu barunya selalu stay exciting,0,bulan puasa makin kesan mbg menu baru selalu stay exciting
@hexagrap_id Presiden pastikan ketersediaan MBG meski terjadi banjir,1,presiden pasti sedia mbg meski jadi banjir
@LeonPriceleon48 Santai pendidikan tetap berjalan meski ada MBG #MBGPAPUA,1,santai didik tetap jalan meski mbg
@KotaNusantara Anak-anak tetap fit selama Ramadan berkat Inovasi MBG,1,anak anak tetap fit lama ramadan berkat inovasi mbg
MBG kunci tingkatkan kualitas SDM dan menghadapi bonus demografi https://t.co/WcvAYcoG6B,1,mbg kunci tingkat kualitas sdm hadap bonus demografi
@LeonPriceleon48 Dedikasi Presiden: pastikan MBG sampai meski di daerah banjir,1,dedikasi presiden pasti mbg meski daerah banjir
@LeonPriceleon48 Di bawah kepemimpinan Presiden MBG tetap tersalurkan di banjir,1,bawah pimpin presiden mbg tetap salur banjir
@ARSIPAJA Gausah diendus harusnya org bloon aja jg paham efisiensi dg alasan mbg tp mbgnya carut marut. Taaraa masuk danantara yg petinggi2nya jelas org busuk. Connect the dots.,0,gausah endus harus orang bloon paham efisiensi alas mbg mbgnya carut marut taaraa masuk danantara jelas orang busuk connect the dots
Program MBG dilakukan melalui pemberian makan bergizi di sekolah dan pesantren serta bantuan gizi untuk anak balita dan ibu hamil/menyusui dengan risiko anak stunting. Gizi memainkan peran langsung dalam membentuk kualitas SDM. #makangizigratis #indonesiaemas #presidenprabowo https://t.co/VIwRCV7q6l,1,program mbg laku lalu beri makan gizi sekolah pesantren bantu gizi anak balita ibu hamil susu risiko anak stunting gizi main peran langsung bentuk kualitas sdm
@KotaNusantara MBG bikin semangat juang kita makin terpacu demi masa depan Indonesia yang lebih baik,1,mbg bikin semangat juang makin pacu masa depan indonesia lebih baik
@AgathaShav70471 Dukungan siap hadir dari masyarakat Papua untuk kebijakan MBG yang mereka banggakan,1,dukung siap hadir masyarakat papua bijak mbg bangga
@DS_yantie Lha untuk gaji pejabat badan MBG brp,0,lha gaji jabat badan mbg brp
Natalius Pigai: MBG Adalah Hak Seluruh Bangsa Termasuk Papua https://t.co/LRbO8iA3Ll,0,natalius pigai mbg hak seluruh bangsa masuk papua
Presiden Prabowo Subianto langsung menelepon Kepala Badan Gizi Nasional (BGN) Dadan Hindayana saat mengetahui program makan bergizi gratis (MBG) belum diterima oleh anak-anak di Kecamatan Babelan Kabupaten Bekasi khususnya di SDN 04 Babelan yang terdampak banjir. Prabowo https://t.co/SbJIcsKwZU,1,presiden prabowo subianto langsung telepon kepala badan gizi nasional bgn dad hindayana tahu program makan gizi gratis mbg terima anak anak camat babelan kabupaten bekas khusus sdn babelan dampak banjir prabowo
Duh! Wkwkw pingin up juga menu MBG di sekolahku terutama pas puasa wkwk gula gula gula. Udh dibilang ini program asbun masih aja maksain. Syg banget uang negara uang rakyat mending buat program yg lebih bermanfaat lohh kita yg byr pajak ikut seneng,1,duh wkwkw pingin menu mbg sekolah utama pas puasa gula gula gula bilang program asbun maksain syg uang negara uang rakyat mending buat program lebih manfaat lohh byr pajak ikut senang
@ARSIPAJA Gausah diendus harusnya org bloon aja jg paham efisiensi dg alasan mbg tp mbgnya carut marut. Taaraa masuk danantara yg petinggi2nya jelas org busuk. Connect the dots.,0,gausah endus harus orang bloon paham efisiensi alas mbg mbgnya carut marut taaraa masuk danantara jelas orang busuk connect the dots
@hexagrap_id Bentuk karakter dan kesehatan generasi dengan Program MBG Papua Barat,0,bentuk karakter sehat generasi program mbg papua barat
Kamis 6 Maret 2025. Kepala Seksi Intelijen Zit Muttaqin SH. MH bwserta jakaran mengikuti Sosialisasi Sistem Pelaporan Pelaksanaan Makan Bergizi Gratis (MBG) Melalui Aplikasi Inteliz secara virtual. https://t.co/GxQe88RuT8 https://t.co/XspNwma71z,0,kamis maret kepala seksi intelijen zit muttaqin bwserta jakaran ikut sosialisasi sistem lapor laksana makan gizi gratis mbg lalu aplikasi inteliz virtual
@IndonesiaJadi Sadis puasa ini MBG ready dengan gizi andalan dan menu yang lain dari biasanya,0,sadis puasa mbg ready gizi andal menu biasa
Bangun tidur dan tetap berpikiran sama. Siapa pun yang berpikir MBG itu program yg bagus itu bukan naif tapi bentuk suatu penyangkalan. Menyangkal karena masa bodoh sebagian lagi karena jahat.,0,bangun tidur tetap pikir sama siapa pikir mbg program bagus bukan naif bentuk suatu sangkal sangkal masa bodoh bagi jahat
@ZulkifliLubis69 @aniesbaswedan Putra Pk kades dan Anis sedang melakukan inventasi pemilih dikalangan anak muda. Satu pendekatan ke sekolah menggunakan MBG dan satunya melakuma pendekatan akademik dan sosial Budaya.,0,putra kades anis sedang laku inventasi pilih kalang anak muda satu dekat sekolah guna mbg satu melakuma dekat akademik sosial budaya
@IndonesiaJadi Gerakan MBG sukseskan kesehatan di kawasan perbatasan dengan dukungan masyarakat luas,1,gera mbg sukses sehat kawasan batas dukung masyarakat luas
buko mu enak ndut tapi kok sing mbok nggo mbg isine ra pokro,0,buko enak ndut sing mbok nggo mbg isine pokro
@hexagrap_id Banjir menghadang presiden tegaskan distribusi MBG harus tetap lancar,1,banjir menghadang presiden tegas distribusi mbg tetap lancar
@tanyakanrl MBG itu satu-satunya penghubung komunikasi @prabowo dg rakyat... untuk bidang2 lain jauh dg rakyat karena sudah dikunci dengan Hidup Jokowi',0,mbg satu satu hubung komunikasi rakyat jauh rakyat kunci hidup jokowi
@LeonPriceleon48 Gebrakan baru untuk adat dan pemuda Papua sambutlah era Program MBG di semua daerah. #MBGPapua,0,gebrak baru adat pemuda papua sambut era program mbg semua daerah
